Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Switzerland,CHE,2008,0,0.097670833,0.050155278,95.13501944,72.61261861,32.64722222,1.822222222,146.1408694,1.229
Switzerland,CHE,2009,0,0.141666667,0.060339444,93.72853222,72.1284925,31.33611111,1.719444444,148.4489661,1.229
Switzerland,CHE,2010,0,0.245091944,0.0964725,94.03263917,69.17742972,35.00277778,1.725,137.7715547,1.272
Switzerland,CHE,2011,0,0.435365833,0.1814025,83.94621667,69.724005,31.04722222,1.594444444,133.6291789,1.385
Switzerland,CHE,2012,0,0.770151389,0.226666667,99.43477972,66.00717694,34.03333333,1.436111111,136.1354156,1.527
Switzerland,CHE,2013,0,1.280120556,0.230421667,98.47894444,67.02710833,35.84166667,1.547222222,142.4948489,1.607
Switzerland,CHE,2014,0,2.142814444,0.257035833,96.80851167,70.64134889,31.04722222,1.583333333,127.7439842,1.671
Switzerland,CHE,2015,0,2.830803611,0.278273889,96.79336667,58.83693611,33.17222222,1.447222222,129.3361475,1.601
Switzerland,CHE,2016,0,3.352218889,0.2741125,87.08207083,53.56508889,34.85,1.330555556,122.2245994,1.725
Switzerland,CHE,2017,0,4.2075,0.3325,85.23840917,51.31315778,34.99722222,1.280555556,125.2369342,1.838
Switzerland,CHE,2018,0,4.834064444,0.303216389,86.016995,60.67807028,33.19722222,1.191666667,120.7085436,1.811
Switzerland,CHE,2019,0,5.393199444,0.3615275,93.18985444,62.59875278,34.05833333,1.058333333,123.3756114,1.862
Switzerland,CHE,2020,0,6.472031944,0.417831389,92.99555167,56.71909306,32.30836611,1.058333333,102.6095678,1.941606801
Taiwan,TWN,1965,0,0,0,7.183333333,0,2.307175,34.71555,25.68817333,0
Taiwan,TWN,1966,0,0,0,7.391666667,0,2.589275,34.52947,30.38877694,0
Taiwan,TWN,1967,0,0,0,7.316666667,0,3.3449,35.04119,36.09286528,0
Taiwan,TWN,1968,0,0,0,10.73333333,0,4.7151,35.32031,43.04648417,0
Taiwan,TWN,1969,0,0,0,8.477777778,0,5.9241,32.42444,51.54931722,0
Taiwan,TWN,1970,0,0,0,7.958333333,0,5.6202575,31.68012,61.90600361,0
Taiwan,TWN,1971,0,0,0,8.586111111,0,11.29757361,28.13297,86.65053889,0
Taiwan,TWN,1972,0,0,0,10.1,0,13.15197333,26.79552,93.771325,0
Taiwan,TWN,1973,0,0,0,9.441666667,0,15.17754833,23.98106,119.6249894,0
Taiwan,TWN,1974,0,0,0,13.06944444,0,15.97636667,24.41137,107.3830886,0
Taiwan,TWN,1975,0,0,0,14.61388889,0,15.86225,22.25982,124.4416197,0
Taiwan,TWN,1976,0,0,0,11.89444444,0,19.74704222,23.57401,160.9016292,0
Taiwan,TWN,1977,0,0,0,11.175,0.275,20.84084361,26.99323,177.9930506,0
Taiwan,TWN,1978,0,0,0,13.79444444,7.416666667,20.52892722,29.78443,208.5923258,0
Taiwan,TWN,1979,0,0,0,12.68611111,17.58055556,19.81717111,37.59979,209.5898986,0
Taiwan,TWN,1980,0,0,0,8.127777778,22.775,20.49961944,44.48475,217.7682381,0
Taiwan,TWN,1981,0,0,0,13.30833333,29.63333333,17.46837639,41.0539,191.7102889,0
Taiwan,TWN,1982,0,0,0,13.28117833,36.34501944,13.35927611,48.1441675,216.2975192,0.00828249
Taiwan,TWN,1983,0,0,0,13.85486139,52.510275,13.85526417,64.98910472,223.9362836,0.004545145
Taiwan,TWN,1984,0,0,0,12.18139472,68.30262778,13.94178028,75.39774556,213.058195,0.00350599
Taiwan,TWN,1985,0,0,0,16.66980472,79.7965,12.49892,79.87061417,210.8481494,0.00295588
Taiwan,TWN,1986,0,0,0,17.02755917,74.83554722,11.38848333,97.23628167,232.5630242,0.0045321
Taiwan,TWN,1987,0,0,0,15.30264194,92.02313333,11.5184175,105.2035586,244.1678578,0.0028272
Taiwan,TWN,1988,0,0,0,12.98296,85.142375,13.13831333,121.9163781,282.2773239,0.00310436
Taiwan,TWN,1989,0,0,0,13.50959806,78.54482778,13.23577583,127.1679322,315.7191819,0.31721424
Taiwan,TWN,1990,0,0,0,17.72549917,91.29431389,21.24290722,125.6426281,326.7421664,0.3461438
Taiwan,TWN,1991,0,0,0,10.70457583,98.02800556,30.85060528,137.6231633,344.1074222,0.394528202
Taiwan,TWN,1992,0,0,0,18.21109139,94.01251389,30.59330528,159.0217678,354.3623397,0.42111909
Taiwan,TWN,1993,0,0,0,11.41341972,95.42820833,32.01734778,177.3340931,380.4493028,0.36348286
Taiwan,TWN,1994,0,0,0,14.05979194,96.862625,38.88452778,184.8002981,398.7712322,0.38535519
Taiwan,TWN,1995,0,0,0,13.44295,98.099,43.45638722,190.7439389,435.8541747,0.516788615
Taiwan,TWN,1996,0,0,0,13.17515056,104.9658083,44.34256417,215.6911042,436.6507531,0.595200458
Taiwan,TWN,1997,0,0,0,14.57078417,100.7485294,52.02492778,246.9507881,448.7348733,0.520269522
Taiwan,TWN,1998,0,0,0,17.22738194,102.2901814,61.64441833,268.0764531,471.9002772,0.617226845
Taiwan,TWN,1999,0,0,0,14.03062417,106.71057,62.73476639,276.8256372,505.5514678,0.753077587
Taiwan,TWN,2000,0,0.000333333,0.003833333,12.66661222,106.9521958,67.67395778,326.6323789,516.3963664,1.05812879
Taiwan,TWN,2001,0,0.000727778,0.033748333,14.0479,97.93330861,72.89400444,343.2462067,534.6265289,1.364907839
Taiwan,TWN,2002,0,0.000955556,0.043540833,7.6195675,108.4515561,81.52752889,372.7276447,540.9503181,1.725715188
Taiwan,TWN,2003,0,0.001255556,0.064735278,8.267111944,105.9546103,84.14759278,386.0100739,559.7910125,1.789127978
Taiwan,TWN,2004,0,0.001580556,0.068359444,8.689136389,106.8998575,102.3642806,412.3794406,587.4058431,1.8475166
Taiwan,TWN,2005,0,0.002583333,0.245586667,10.95147972,107.5196417,103.200805,419.9425636,588.0237369,1.848429219
Taiwan,TWN,2006,0,0.003888889,0.737935556,10.92798167,106.5720853,110.6984864,440.81062,587.915705,1.84917816
Taiwan,TWN,2007,0,0.005777778,1.167513611,11.73411694,107.6821436,117.4490211,461.6823894,608.4632039,1.882276009
Taiwan,TWN,2008,0,0.011805556,1.552873889,11.36440806,107.7727661,127.6595881,442.1158733,574.1340758,1.815817719
Taiwan,TWN,2009,0,0.023916667,2.063704167,9.833472222,109.06006,124.6677581,421.5079281,564.9750633,1.746686423
Taiwan,TWN,2010,0,0.056650278,2.676034167,10.93554028,108.5410606,154.7976842,452.3069886,588.9455056,1.832937199
Taiwan,TWN,2011,0,0.1596925,3.868216944,10.365145,109.143345,170.3993192,468.8738531,544.1346522,1.834204401
Taiwan,TWN,2012,0,0.411785833,3.640752222,14.60340694,104.1165767,178.8522842,458.1282067,539.7269261,1.834369061
Taiwan,TWN,2013,0,0.822083611,4.198814722,13.88390444,106.6067953,179.3790661,467.555995,553.6537178,1.841204156
Taiwan,TWN,2014,0,1.345652222,3.818598056,10.98857083,107.8761339,188.6816867,472.6296233,570.9478975,1.911959253
Taiwan,TWN,2015,0,2.150975556,3.858483056,11.30840528,92.26325139,201.8036,458.4479067,585.5758694,1.938298994
Taiwan,TWN,2016,0,2.788916944,3.664309444,16.50217389,79.62176972,209.6540481,455.9380389,588.3656833,1.903696737
Taiwan,TWN,2017,0,4.1686325,4.306146667,13.61703694,56.11382694,232.4506197,471.0609194,581.2482756,1.85819815
Taiwan,TWN,2018,0,6.740439444,4.242156667,11.13844028,68.80130361,236.6213781,473.5634278,580.0341133,1.964694731
Taiwan,TWN,2019,0,9.940379722,4.685575278,13.730115,80.03981528,232.5982097,464.1584744,551.1357769,1.980636367
Taiwan,TWN,2020,0,15.01438306,5.647948889,7.455650278,77.56686306,248.8446142,453.9568611,524.8096108,1.941811131
Thailand,THA,1965,0,0,0,2.336111111,0,0,0.52335,27.69634972,0
Thailand,THA,1966,0,0,0,2.955555556,0,0,0.75595,32.691465,0
Thailand,THA,1967,0,0,0,3.8,0,0,1.34908,36.28415194,0
Thailand,THA,1968,0,0,0,3.902777778,0,0,1.48864,47.82848583,0
Thailand,THA,1969,0,0,0,2.905555556,0,0,1.58168,51.79970806,0
Thailand,THA,1970,0,0,0,4.963888889,0,0,1.68635,60.30306,0
Thailand,THA,1971,0,0,0,5.688888889,0,0,1.3287275,67.13237417,0
Thailand,THA,1972,0,0,0,4.8,0,0,1.044397222,84.27273083,0
Thailand,THA,1973,0,0,0,5.222222222,0,0,1.118189722,89.21047722,0
Thailand,THA,1974,0,0,0,6.827777778,0,0,1.676755278,90.82001083,0
Thailand,THA,1975,0,0,0,9.441666667,0,0,1.602718611,98.46376528,0
Thailand,THA,1976,0,0,0,10.10277778,0,0,1.858997222,103.6707519,0
Thailand,THA,1977,0,0,0,9.069444444,0,0,1.788019444,116.4801158,0
Thailand,THA,1978,0,0,0,5.861111111,0,0,2.302681944,130.5577958,0
Thailand,THA,1979,0,0,0,9.063888889,0,0,4.841894722,132.2695825,0
Thailand,THA,1980,0,0,0,3.536111111,0,0,5.235453889,137.6791658,0
Thailand,THA,1981,0,0,0,8.261111111,0,2.75631,5.823664444,131.4028703,0
Thailand,THA,1982,0,0,0,10.65555556,0,14.04904,7.5915175,119.4626058,0
Thailand,THA,1983,0,0,0,10.16666667,0,16.53786,7.289032778,133.8085114,0
Thailand,THA,1984,0,0,0,11.33611111,0,24.69049,9.178233056,139.451205,0
Thailand,THA,1985,0,0,0,10.25277778,0,32.45933,18.43501528,132.3461853,0
Thailand,THA,1986,0,0,0,15.36583333,0,34.87252667,18.08709889,137.9748828,0
Thailand,THA,1987,0,0,0,11.26730556,0,48.35086528,26.11432889,150.9598906,0.00492
Thailand,THA,1988,0,0,0,10.32825,0,57.06445417,26.90623889,170.8204969,0.03019
Thailand,THA,1989,0,0,0,15.31169444,0,55.94580194,32.77129111,200.7547994,0.02157
Thailand,THA,1990,0,0,0,13.61141667,0,60.65252333,45.35101972,241.0007731,0.025009
Thailand,THA,1991,0,0,0,12.51486111,0,75.09360028,53.11427556,257.5098561,0.029667
Thailand,THA,1992,0,0,0,11.55261111,0,81.413385,56.84662028,289.7761606,0.020861
Thailand,THA,1993,0,0,0,10.034725,0,92.20895083,63.31914028,334.9959414,0.029429
Thailand,THA,1994,0,0,0,12.23222778,0,102.0502772,73.21662111,373.6499156,0.05076354
Thailand,THA,1995,0,0,0,18.31391944,0,105.6872894,83.52327889,407.4523583,0.14274906
Thailand,THA,1996,0,0,0,20.04167222,0,123.1390856,101.6228119,450.3807625,0.20712081
Thailand,THA,1997,0,0,0,19.67222222,0,154.4660383,104.8038542,453.6324611,0.273500265
Thailand,THA,1998,0,0,0,14.13561667,0,164.9491906,84.08473361,415.279815,0.309511095
Thailand,THA,1999,0,0,0,9.4713,0,183.2412214,89.39646472,442.7433808,0.447433287
Thailand,THA,2000,0,0,0,16.36512222,0,211.9536872,91.69589778,413.5420303,0.526897491
Thailand,THA,2001,0,0,0,17.03958861,0,245.6052797,102.0776442,406.5823572,0.621087839
Thailand,THA,2002,0,0,0,20.19967417,0,266.8924969,108.9419014,454.1429628,0.752402167
Thailand,THA,2003,0,0,0,19.63651194,0,284.2217892,111.2721917,503.0135506,1.231493312
Thailand,THA,2004,0.037222222,0,0,15.96130528,0,297.5503683,124.6728856,553.36631,1.841917895
Thailand,THA,2005,1.080325822,0,0,15.25475889,0,320.5919092,134.7621331,556.7194528,1.856268039
Thailand,THA,2006,1.997118131,0.097509444,0.00035,21.25013361,0,330.1123228,143.8184619,545.8202194,1.989577895
Thailand,THA,2007,1.649098375,0.102956389,0.001047222,21.14735444,0,351.7204528,161.6282281,552.4154992,2.419469854
Thailand,THA,2008,6.106334389,0.102633611,0.001272222,18.34809472,0,369.4172564,174.3093378,534.5179039,2.139686233
Thailand,THA,2009,8.218676783,0.116481389,0.002622222,18.2743075,0,381.2444325,174.8950364,558.1090036,2.252298026
Thailand,THA,2010,8.549545669,0.152061389,0.010222222,13.94092028,0,432.0556292,179.4847394,576.0481197,3.36561349
Thailand,THA,2011,8.479795161,0.244737778,0.012944444,20.56306,0,443.1806069,182.5188794,600.6923653,3.979047259
Thailand,THA,2012,11.10814049,1.283950833,0.044248889,21.71677111,0,486.3350289,191.5616947,629.0468153,4.696401945
Thailand,THA,2013,15.00545039,3.219438889,0.899422778,13.85623917,0,488.6432567,188.5352756,651.3133464,5.626381489
Thailand,THA,2014,17.55645219,4.920520278,1.007784444,13.14082944,0,499.4473217,207.8704139,652.1930881,6.717463143
Thailand,THA,2015,18.82142736,6.015773889,0.829761944,9.513759167,0,509.6095611,204.0737361,678.9530439,7.336832322
Thailand,THA,2016,19.21920781,8.492455556,0.867603611,8.9101075,0,505.6425511,208.0302858,704.6964961,8.816594342
Thailand,THA,2017,21.25117457,11.3575,2.7725,11.717965,0,500.8379439,208.8567122,723.2477936,9.293569923
Thailand,THA,2018,23.24732521,11.27616972,4.078508889,18.881465,0,500.1961183,222.6697747,725.7945586,11.74623394
Thailand,THA,2019,25.9561279,11.31099472,5.552057222,15.62482194,0,509.3956192,198.4528744,729.0957686,14.59366382
Thailand,THA,2020,25.96667188,11.26944417,5.531661944,11.20035056,0,468.5292031,202.1816275,663.3864642,13.69211535
Trinidad and Tobago,TTO,1965,0,0,0,0,0,11.42775,0,22.19790389,0
Trinidad and Tobago,TTO,1966,0,0,0,0,0,13.42375,0,22.35363361,0
Trinidad and Tobago,TTO,1967,0,0,0,0,0,14.816,0,23.32183444,0
Trinidad and Tobago,TTO,1968,0,0,0,0,0,15.5455,0,23.7687875,0
Trinidad and Tobago,TTO,1969,0,0,0,0,0,15.624,0,24.91828667,0
Trinidad and Tobago,TTO,1970,0,0,0,0,0,19.11972,0,25.56086194,0
Trinidad and Tobago,TTO,1971,0,0,0,0,0,18.635,0,26.41343139,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0,0,19.26075,0,42.87165861,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0,0,18.498,0,43.14619306,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0,0,16.89975,0,42.48516278,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0,0,15.35975,0,32.48155333,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0,0,17.28825,0,36.52459667,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0,0,20.3215,0,35.65530722,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0,0,24.26025,0,32.08275222,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0,0,25.0765,0,24.69454528,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0,0,28.3325,0,19.53475472,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0,0,31.2095,0,19.36061556,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0,0,37.93125,0,21.47490528,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0,0,39.29725,0,18.66898722,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0,0,41.176,0,15.96929056,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0,0,42.152,0,16.895955,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0,0,43.1345,0,18.23385972,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0,0,45.6935,0,12.22130944,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0,0,52.59425,0,11.07357528,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0,0,52.69475,0,9.94367,0.026
Trinidad and Tobago,TTO,1990,0,0,0,0,0,54.63375,0,14.86724389,0.031
Trinidad and Tobago,TTO,1991,0,0,0,0,0,55.35165472,0,13.95740611,0.025
Trinidad and Tobago,TTO,1992,0,0,0,0,0,53.48801111,0,19.86266972,0.03
Trinidad and Tobago,TTO,1993,0,0,0,0,0,60.03313778,0,17.29501222,0.028
Trinidad and Tobago,TTO,1994,0,0,0,0,0,68.75721944,0,13.18390667,0.032
Trinidad and Tobago,TTO,1995,0,0,0,0,0,73.81322139,0,15.05340028,0.033
Trinidad and Tobago,TTO,1996,0,0,0,0,0,83.34404667,0,17.40293722,0.017
Trinidad and Tobago,TTO,1997,0,0,0,0,0,90.44336444,0,10.27435611,0.018
Trinidad and Tobago,TTO,1998,0,0,0,0,0,90.44336444,0,11.79019694,0.018
Trinidad and Tobago,TTO,1999,0,0,0,0,0,92.77738667,0,20.85421056,0.018
Trinidad and Tobago,TTO,2000,0,0.000352778,0,0,0,98.13040472,0,20.64079444,0.02
Trinidad and Tobago,TTO,2001,0,0.001752778,0,0,0,108.9441061,0,19.18290056,0.029
Trinidad and Tobago,TTO,2002,0,0.002647222,0,0,0,117.3072106,0,21.74687556,0.026
Trinidad and Tobago,TTO,2003,0,0.004083333,0,0,0,135.2010169,0,20.74758194,0.012
Trinidad and Tobago,TTO,2004,0,0.005888889,0,0,0,148.7053517,0,22.7642625,0.023
Trinidad and Tobago,TTO,2005,0,0.006277778,0,0,0,163.7530836,0,20.10963722,0.022
Trinidad and Tobago,TTO,2006,0,0.007166667,0,0,0,192.7615489,0,21.98621,0.026
Trinidad and Tobago,TTO,2007,0,0.007638889,0,0,0,196.4502767,0,25.0171675,0.019
Trinidad and Tobago,TTO,2008,0,0.00825,0,0,0,191.5810328,0,26.6245825,0.02
Trinidad and Tobago,TTO,2009,0,0.009277778,0,0,0,190.8847189,0,25.51396972,0.019
Trinidad and Tobago,TTO,2010,0,0.010444444,0,0,0,207.4008669,0,26.45826056,0
Trinidad and Tobago,TTO,2011,0,0.010388889,0,0,0,204.8132064,0,24.84927361,0
Trinidad and Tobago,TTO,2012,0,0.010313333,0,0,0,202.3598556,0,23.72959417,0
Trinidad and Tobago,TTO,2013,0,0.01025,0,0,0,203.5563058,0,26.72850278,0
Trinidad and Tobago,TTO,2014,0,0.011416667,0,0,0,205.1008883,0,23.99911833,0
Trinidad and Tobago,TTO,2015,0,0.013027778,0,0,0,196.0477033,0,26.24130917,0
Trinidad and Tobago,TTO,2016,0,0.012944444,0,0,0,169.4447111,0,27.77453417,0
Trinidad and Tobago,TTO,2017,0,0.0128775,0,0,0,183.4932822,0,25.77878306,0
Trinidad and Tobago,TTO,2018,0,0.011611111,0,0,0,173.7475017,0,24.33333694,0
Trinidad and Tobago,TTO,2019,0,0.011555556,0,0,0,174.7331606,0,22.69282167,0
Trinidad and Tobago,TTO,2020,0,0.011527778,0,0,0,151.2137483,0,22.03127333,0
Turkey,TUR,1965,0,0,0,6.052777778,0,0,42.6821,41.98874444,0.1
Turkey,TUR,1966,0,0,0,6.494722222,0,0,47.49692,50.11611139,0.122
Turkey,TUR,1967,0,0,0,6.616111111,0,0,42.1006,58.84780389,0.173
Turkey,TUR,1968,0,0,0,8.818888889,0,0,45.76405,70.70332222,0.179
Turkey,TUR,1969,0,0,0,9.569166667,0,0,48.6134,78.65871917,0.178
Turkey,TUR,1970,0,0,0,8.424444444,0,0,53.8469,83.33808417,0.166
Turkey,TUR,1971,0,0,0,7.250555556,0,0,55.3588,98.78930333,0.162
Turkey,TUR,1972,0,0,0,8.900555556,0,0,59.40604,111.9864361,0.175
Turkey,TUR,1973,0,0,0,7.231666667,0,0,60.72023,136.5554608,0.197
Turkey,TUR,1974,0,0,0,9.321666667,0,0,66.22122,132.8713517,0.207
Turkey,TUR,1975,0,0,0,16.39888889,0,0,68.76819,146.7586525,0.22
Turkey,TUR,1976,0,0,0,23.26333333,0,0,72.14089,165.7758836,0.161
Turkey,TUR,1977,0,0,0,23.81194444,0,0,74.32733,187.7122456,0.218
Turkey,TUR,1978,0,0,0,25.93,0,0,75.40892,201.0745428,0.137
Turkey,TUR,1979,0,0,0,28.58027778,0,0,77.28135,179.0935131,0.145
Turkey,TUR,1980,0,0,0,31.52277778,0,0,81.80542,182.7016792,0.136
Turkey,TUR,1981,0,0,0,35.04472222,0,0,83.5034,180.02922,0.11
Turkey,TUR,1982,0,0,0,39.35194444,0,0.3399125,93.77269,192.6778692,0
Turkey,TUR,1983,0,0,0,31.5075,0,0.373425,103.18136,202.6173914,0
Turkey,TUR,1984,0,0,0,37.29527778,0,0.36385,115.93947,201.6364539,0.0221
Turkey,TUR,1985,0,0,0,33.45805556,0,0.469175,138.78079,211.2089325,0.006
Turkey,TUR,1986,0,0,0,32.97944444,0,4.00235,152.72516,228.7444839,0.0436
Turkey,TUR,1987,0,0,0,51.71611111,0,4.99815,161.23832,258.1401486,0.0579
Turkey,TUR,1988,0,0,0,80.41555556,0,11.35595,155.88852,274.3424319,0.0684
Turkey,TUR,1989,0,0,0,49.83222222,0,30.189975,175.67115,258.5266464,0.0626
Turkey,TUR,1990,0,0,0,64.29888889,0,32.296475,186.52194,274.5052036,0.0801
Turkey,TUR,1991,0,0,0,63.00916667,0,39.5639,199.25679,267.4723228,0.1197
Turkey,TUR,1992,0,0,0,73.8,0,43.288575,198.53573,282.5664478,0.1167
Turkey,TUR,1993,0,0,0,94.30805556,0,47.4154,183.70748,323.7594553,0.134
Turkey,TUR,1994,0,0,0,84.96083333,0,50.278325,184.25409,309.5860817,0.13
Turkey,TUR,1995,0,0,0,98.72472222,0,65.042975,192.33694,347.1479967,0.3083
Turkey,TUR,1996,0,0,0,112.4311111,0,75.69995,216.35289,362.5716369,0.2591
Turkey,TUR,1997,0,0,0,110.6002778,0,93.078575,241.69466,357.1014803,0.3768
Turkey,TUR,1998,0,0,0.015277778,117.3027778,0,98.344825,250.76606,356.4585964,0.326
Turkey,TUR,1999,0,0,0.056944444,96.32638889,0,118.55765,232.99542,354.8018186,0.2139
Turkey,TUR,2000,0,0,0.092777778,85.77361111,0,139.46945,261.22143,371.8375194,0.2415
Turkey,TUR,2001,0,0,0.172207778,66.26108778,0,153.458525,214.60839,346.0043311,0.2736
Turkey,TUR,2002,0,0,0.131612778,92.35880639,0,166.39435,224.14499,369.9281372,0.2346
Turkey,TUR,2003,0,0,0.167275556,96.25024028,0,200.48135,242.09008,364.5803006,0.1676
Turkey,TUR,2004,0,0,0.156194167,124.7488694,0,211.6841,256.86018,372.7711828,0.1692
Turkey,TUR,2005,0,0,0.1587025,106.4127372,0,257.232375,257.68591,368.018465,0.1284
Turkey,TUR,2006,0,0,0.348820833,118.2627986,0,291.970475,304.33384,382.6081717,0.14785
Turkey,TUR,2007,0,0,0.932609444,95.2286875,0,338.907125,342.66632,389.5362897,0.254942
Turkey,TUR,2008,0,0,2.234549722,87.82400611,0,352.982375,344.20148,384.2224717,0.304695
Turkey,TUR,2009,0,0,3.923038611,94.33530861,0,337.221925,359.34374,391.0564764,0.687389
Turkey,TUR,2010,0,0.00625,7.604188611,135.0495122,0,358.210325,365.62394,381.2082119,1.001144
Turkey,TUR,2011,0,0.007416667,12.24181389,135.6334633,0,418.398775,394.0104439,373.0214697,1.037141
Turkey,TUR,2012,0,0.010972222,15.09587111,149.0462378,0,433.19215,424.43685,391.923145,1.491272
Turkey,TUR,2013,0,0.017361111,19.34889306,152.1308239,0,439.66485,367.0916456,419.09511,2.242158
Turkey,TUR,2014,0,0.044281389,21.68276194,103.4371108,0,466.465275,420.14538,431.0951517,3.446564
Turkey,TUR,2015,0,0.4910775,29.47797472,169.8629881,0,459.590425,404.0260719,513.3199636,4.665543
Turkey,TUR,2016,0,2.623180556,39.02229278,169.07179,0,445.046,447.2601769,549.1968886,6.45323
Turkey,TUR,2017,0,7.22325,44.7595,145.54625,0,515.680775,458.9118247,576.1511519,8.2515
Turkey,TUR,2018,0,19.38546778,49.581345,148.9699561,0,472.325175,475.2202506,555.9552311,10.080515
Turkey,TUR,2019,0,22.90450722,53.8099175,219.9444817,0,433.61345,487.5264531,557.2917044,12.35007454
Turkey,TUR,2020,0,26.73037028,61.08990889,192.5918547,0,463.6646314,460.7430086,506.0632908,14.22394121
Turkmenistan,TKM,1965,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1966,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1967,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1968,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1969,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1970,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1971,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1972,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1973,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1974,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1975,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1976,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1977,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1978,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1979,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1980,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1981,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1982,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1983,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1984,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,1985,0,0,0,0.008333333,0,81.75098333,3.74486,57.5993575,0
Turkmenistan,TKM,1986,0,0,0,0.008333333,0,132.4218289,3.74486,41.93184861,0
Turkmenistan,TKM,1987,0,0,0,0.008333333,0,131.5416667,3.74486,41.88782222,0
Turkmenistan,TKM,1988,0,0,0,0.008333333,0,133.3067233,3.20988,41.85754417,0
Turkmenistan,TKM,1989,0,0,0,0.008333333,0,137.7217306,3.74486,41.81501167,0
Turkmenistan,TKM,1990,0,0,0,0.008333333,0,92.78613556,4.27984,54.81685083,0
Turkmenistan,TKM,1991,0,0,0,0.008333333,0,90.93117,3.74486,61.30594889,0
Turkmenistan,TKM,1992,0,0,0,0.011666667,0,88.29068333,1.60494,59.06321,0
Turkmenistan,TKM,1993,0,0,0,0.013888889,0,88.29068333,0,33.98763806,0
Turkmenistan,TKM,1994,0,0,0,0.011111111,0,96.23107167,0.05815,34.15264056,0
Turkmenistan,TKM,1995,0,0,0,0.011111111,0,75.92109139,0.05815,31.38897194,0
Turkmenistan,TKM,1996,0,0,0,0.013888889,0,119.35,0.53498,36.5099425,0
Turkmenistan,TKM,1997,0,0,0,0.013888889,0,84.02625,0,35.72836389,0
Turkmenistan,TKM,1998,0,0,0,0.016666667,0,103.27625,0,45.84149556,0
Turkmenistan,TKM,1999,0,0,0,0.013888889,0,92.30375,0,50.03840917,0
Turkmenistan,TKM,2000,0,0,0,0.008761111,0,71.61,0,48.20105639,0
Turkmenistan,TKM,2001,0,0,0,0.008694444,0,105.20125,0,46.0265475,0
Turkmenistan,TKM,2002,0,0,0,0.008638889,0,74.97875,0,52.57737667,0
Turkmenistan,TKM,2003,0,0,0,0.008583333,0,116.17375,0,59.93592417,0
Turkmenistan,TKM,2004,0,0,0,0.008527778,0,114.5375,0,59.86007861,0
Turkmenistan,TKM,2005,0,0,0,0.008472222,0,116.4625,0,60.12908528,0
Turkmenistan,TKM,2006,0,0,0,0.008416667,0,119.9275,0,58.52635528,0
Turkmenistan,TKM,2007,0,0,0,0.008388889,0,111.65,0,61.51353389,0
Turkmenistan,TKM,2008,0,0,0,0.008333333,0,78.925,0,63.12179278,0
Turkmenistan,TKM,2009,0,0,0,0.008277778,0,171.1325,0,60.45992444,0
Turkmenistan,TKM,2010,0,0.000416667,0,0.008222222,0,182.7188578,0,66.83822611,0
Turkmenistan,TKM,2011,0,0.001183333,0,0.008166667,0,207.3525547,0,69.63582056,0
